,smiles,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
8944,Cn1cc(Cl)c(C(=O)NC2CCCC2)n1,0,0,0,0,0,0,-1,0,0,0,0
8945,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,0,0,0,0,0,0,0,0,-1,-1,0
8946,CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl,0,0,0,0,0,0,0,0,-1,-1,0
8947,Cc1nccc2[nH]c(=O)ccc12,0,0,0,0,0,0,0,-1,0,0,0
8948,CC=CC(=O)N(CC)c1ccccc1C,0,0,0,0,0,0,0,0,-1,-1,-1
8949,CCOC(=O)C(N)CS,0,0,0,0,0,0,0,0,-1,-1,0
8950,CCn1cc2c3c(cc(C(O)=NC(Cc4ccccc4)C(=O)C[NH2+]C4CCOCC4)cc31)N(C)S(=O)(=O)CC2,0,1,0,0,0,0,0,0,0,0,0
8951,CCN(CC)C(O)=NC1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,0,0,0,0,0,0,0,0,1,-1,1
8952,CCC(=O)O,0,0,0,0,0,0,-1,0,-1,-1,0
8953,C[NH2+]C1(c2ccccc2Cl)CCCCC1=O,0,0,0,-1,0,0,0,0,0,0,0
8954,O=[N+]([O-])c1cccc(CCl)c1,0,0,0,0,0,0,0,0,-1,-1,0
8955,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0,0,0,-1,0,0,0,0,0,-1,0
8956,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,0,0,0,0,0,0,0,0,-1,-1,0
8957,CC(=O)c1cccnc1,0,0,0,0,0,0,0,0,-1,-1,0
8958,N#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)(F)F)c4)NC(=N)c4c(F)cccc43)c2)c1,0,-1,0,0,0,0,0,0,0,0,0
8959,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,0,0,0,0,0,0,0,0,1,0,0
8960,CC(N=C(O)c1cc(CN=C(O)C(C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,0,-1,0,0,0,0,0,0,0,0,0
8961,O=C(Cl)c1ccc(F)c(Cl)c1,0,0,0,0,0,0,0,0,-1,-1,0
8962,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])C(O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0,0,0,0,0,0,0,0,0,0,1
8963,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,0,0,0,0,0,0,-1,0,0,0
8964,COc1ccc2c(c1)C1(COC(=N)N1)c1cc(-c3cccc(OC(F)(F)F)c3)ccc1O2,0,-1,0,0,0,0,0,0,0,0,0
8965,Cl.O=C(CCCN1CCC2(CC1)C(O)=NCN2c1ccccc1)c1ccc(F)cc1,0,0,0,0,0,0,0,-1,0,0,0
8966,COC(=O)c1ccccc1N,0,0,0,0,0,0,0,0,-1,-1,0
8967,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,-1,0,0,0,-1,1,0,0,0,0,0
8968,CCC(O)=NC1CCc2cccc(OC)c2C1,0,0,0,0,0,0,0,-1,0,0,0
8969,O=C(O)c1ccc(OCCCOc2ccc(C(=O)O)cc2)cc1,0,0,0,0,0,0,0,0,-1,-1,0
8970,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,0,0,0,0,0,0,0,-1,0,0,0
8971,COC(=O)C=C(C)OP(=O)(OC)OC,0,0,0,0,0,0,0,0,-1,-1,0
8972,Cn1cc(-c2ccc3ncc(Cc4ccc5ncccc5c4)n3n2)cn1,0,0,0,0,0,0,0,-1,0,0,0
8973,O=C(CCCN1CCC(n2c(S)nc3ccccc32)CC1)c1ccc(F)cc1,0,0,1,0,0,0,0,0,-1,-1,0
8974,CC(=O)N(C)C,0,0,0,0,0,0,0,0,-1,-1,0
8975,Cc1cc2cc(c1)C(O)=NC(C(O)C[NH2+]Cc1ccccc1)COC/C=C/CCN=C2O,0,-1,0,0,0,0,0,0,0,0,0
8976,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,0,0,0,0,0,0,0,0,1,-1,0
8977,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,0,0,1,0,0,0,0,0,0,0,0
8978,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,0,0,0,0,0,0,0,-1,0,0,0
8979,CCOC(OCC)C(=O)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0
8980,CCC(CC(O)=NC(COC(C)(C)C)C(=O)OC)n1c(=N)[nH]c2cc(Cl)ccc21,0,-1,0,0,0,0,0,0,0,0,0
8981,N=c1[nH]cc([N+](=O)[O-])s1,0,0,0,0,0,0,0,0,1,-1,0
8982,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc4n[nH]cc4c3)C2O)c1,0,-1,0,0,0,0,0,0,0,0,0
8983,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)O)cccc3C21,0,0,0,0,0,0,0,0,0,-1,0
8984,N=C(O)c1cn(Cc2c(F)cccc2F)nn1,-1,0,1,-1,1,-1,0,-1,-1,-1,1
8985,CC(C)c1cc(CN=c2nc(N3CCN(C)CC3)cc(N=c3cc(C4CC4)[nH][nH]3)[nH]2)on1,0,0,0,0,0,0,0,-1,0,0,0
8986,CC1CCC2CC1C2(C)C,0,0,0,0,0,0,0,0,-1,-1,0
8987,CCC(C)C(=O)OC,0,0,0,0,0,0,0,0,0,0,0
8988,CC(=O)OC(C)(C)Cc1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
8989,CC(C)CN=C(O)C(CC(O)C1COCc2cccc(c2)C(c2ccccc2)N=C(O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(O)=N1)C(C)C,0,-1,0,0,0,0,0,0,0,0,0
8990,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,-1,0,0,0,0,0,0,0,0,0,0
8991,Cn1ccnc1,0,0,0,0,0,0,0,0,0,0,0
8992,CCOC(O)=N[C@@H]1CC[C@H]2C(/C=C/c3ccc(-c4cccc(F)c4)cn3)[C@@H]3[C@@H](C)OC(=O)[C@@H]3C[C@@H]2C1,0,0,0,0,0,0,0,0,0,0,-1
8993,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,0,0,0,0,0,0,0,-1,0,0,0
8994,N=C(O)C1CCC1,0,0,0,0,0,0,-1,0,0,0,0
8995,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,-1,0,0,0,0,0,0,-1,0,0,0
8996,CCOP(=S)(OCC)OP(=S)(OCC)OCC,0,0,0,0,0,0,0,0,0,-1,0
8997,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,0,0,0,0,0,0,0,-1,0,0,0
8998,CCC(=O)c1cc(C2(c3cccc(-c4cccnc4F)c3)NC(=N)N(C)C2=O)cs1,0,1,0,0,0,0,0,0,0,0,0
8999,CCOC(=O)OC1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0,0,0,0,0,0,0,0,0,-1,-1
9000,CCCSC(=O)N(CCC)CCC,0,0,0,0,0,0,0,0,-1,-1,0
9001,OCC(O)CON=C(O)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,0,0,0,0,0,0,0,-1,0,0,0
9002,CC(O)=NC(Cc1ccc(F)c(OC(F)(F)F)c1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,0,1,0,0,0,0,0,0,0,0,0
9003,C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-1,0,0,0,0,0,0,-1,0,0,0
9004,NS(=O)(=O)c1ccc(I)cc1,0,0,0,0,0,0,-1,0,0,0,0
9005,COCc1cc2cc(c1)C(O)=NC(C(O)C[NH2+]Cc1cccc(C(C)C)c1)Cc1cccc(c1)OCCCCN2,0,1,0,0,0,0,0,0,0,0,0
9006,CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4,0,0,0,0,0,0,0,0,0,1,0
9007,CN1C(=N)N[C@](c2ccsc2)(c2cccc(-c3cccnc3)c2)C1=O,0,1,0,0,0,0,0,0,0,0,0
9008,O=C(O)C1CCN(c2ncc(C(O)=Nc3nc(-c4cc(Cl)cs4)c(N4CCN(C5CCCCC5)CC4)s3)cc2Cl)CC1,0,0,0,0,0,0,0,1,0,0,0
9009,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,0,0,0,0,0,0,0,0,0,0,0
9010,NC(=Nc1ccccc1)c1cccs1,0,0,0,0,0,0,0,-1,0,0,0
9011,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)O)c1,0,0,0,0,0,0,0,0,0,-1,0
9012,Cc1cc2sc(N=C(O)Cc3ccccc3)nc2cc1Cl,0,0,0,0,0,0,0,-1,0,0,0
9013,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,0,1,-1,0,0,0,0,0,0,0
9014,CN1CC(O)=NC1=N,0,0,0,0,0,0,0,-1,-1,-1,0
9015,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C.Cl,0,0,0,0,0,0,0,-1,0,0,0
9016,O=Cc1ccc(F)c(Br)c1,0,0,0,0,0,0,0,0,-1,-1,0
9017,CC(C)=CCC1C(=O)C(=O)c2ccccc2C1=O,0,0,0,0,0,0,0,0,1,1,0
9018,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,0,0,0,0,0,0,0,-1,0,0,0
9019,COc1cc(NCc2ccc3[nH]c(=N)[nH]c(=N)c3c2C)cc(OC)c1OC,0,0,1,-1,1,-1,0,0,0,0,0
9020,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)N=CO,0,0,0,-1,-1,1,0,-1,0,0,0
9021,NS(=O)(=O)c1cc(C(O)=NN2C[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3C2)ccc1Cl,-1,0,0,0,0,0,0,0,0,0,0
9022,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,-1,0,0,0,0,0,0,-1,0,0,0
9023,CCN(C=O)CC,0,0,0,0,0,0,0,0,-1,-1,0
9024,CCCCCCCC[Si](OCC)(OCC)OCC,0,0,0,0,0,0,0,0,-1,-1,0
9025,N=C(O)N/C=C1/N=C(O)[C@H](CN=C(O)C[C@@H]([NH3+])CCC[NH3+])N=C(O)[C@H](CO)N=C(O)[C@@H]([NH3+])CN=C(O)[C@H]([C@H]2CCNC(=[NH2+])N2)N=C1O,0,0,0,-1,0,0,0,0,0,0,0
9026,COc1ccccc1OC,0,0,0,0,0,0,0,0,-1,-1,0
9027,COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,0,0,0,0,0,0,0,0,-1,-1,0
9028,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],0,0,0,0,0,0,0,-1,0,0,0
9029,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0,0,0,0,0,0,0,0,-1,-1,0
9030,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,0,0,0,0,0,0,0,-1,0,0,0
9031,CC(=O)c1cccc(N=C(O)N2CCOCC2)c1,0,0,0,0,0,0,-1,0,0,0,0
9032,FC(F)(F)c1cccc(Cl)c1,0,0,0,0,0,0,0,0,-1,-1,0
9033,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-1,0,0,0,0,0,0,-1,-1,-1,0
9034,O=C1OC2(c3ccccc31)c1ccc(O)c(Br)c1Oc1c2ccc(O)c1Br,0,0,0,0,0,0,0,0,0,0,0
9035,CCSCc1ccccc1OC(O)=NC,0,0,0,0,0,0,0,0,0,-1,0
9036,C[C@@H]1N=C(O)[C@@H](N)CN=C(O)[C@H]([C@H]2CCNC(=N)N2)N=C(O)/C(=C\NC(=N)O)N=C(O)[C@H](CN=C(O)C[C@@H](N)CCCN)N=C1O.N=C(O)N/C=C1/N=C(O)[C@H](CN=C(O)C[C@@H](N)CCCN)N=C(O)[C@H](CO)N=C(O)[C@@H](N)CN=C(O)[C@H]([C@H]2CCNC(=N)N2)N=C1O,0,0,0,0,1,-1,0,0,0,0,0
9037,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,0,0,0,-1,0,0,0,0,0,0,0
9038,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,0,0,0,1,0,0,0,-1,0,0,0
9039,OC(=Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1c(Br)cc(Br)cc1-c1nn[nH]n1,0,0,0,0,0,0,0,-1,0,0,0
9040,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0,0,0,0,0,0,0,0,0,-1,0
9041,C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1,0,0,0,-1,0,0,0,0,0,0,0
9042,CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0,0,0,0,0,0,0,0,0,-1,0
9043,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,0,0,0,0,0,0,0,-1,0,0,0
9044,CCCCNP(N)(N)=S,0,0,0,0,0,0,0,0,-1,-1,0
9045,O=C(CCN1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1)c1ccc2nc(O)oc2c1,0,0,0,0,0,0,0,-1,0,0,0
9046,CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC,0,0,0,0,0,0,0,-1,0,0,0
9047,Cc1onc(O)c1C[C@H](N)C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
9048,CC(=O)C1=C(C)N(CC(=O)OC(C)C)C(C)=C(C(O)=N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)[C@@H]1C,0,-1,0,0,0,0,0,0,0,0,0
9049,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0,0,-1,0,0,0,0,0,0,0,0
9050,C1CCC(C2CCCCC2)CC1,0,0,0,0,0,0,0,0,0,-1,0
9051,CC(=O)N1CCOC(CO)C1,0,0,0,0,0,0,-1,0,0,0,0
9052,COC(=O)[C@H]1CN(C(C)=O)C[C@H]1c1ccccc1,0,0,0,0,0,0,-1,0,0,0,0
9053,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,0,0,0,0,0,0,0,0,-1,0
9054,CS(=O)(=O)Nc1cc2c(cc1Oc1ccccc1)C(=O)C(=NC=O)CO2,0,0,0,0,0,0,0,0,-1,-1,0
9055,N=c1nc(-c2ccc3noc(-c4ccc(Cl)cc4)c3c2)cc[nH]1,0,0,0,0,0,0,0,-1,0,0,0
9056,Cl.Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,-1,0,0,0,0,0,0,-1,0,0,0
9057,CCN(CCCc1ccccc1)CCCc1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
9058,Clc1cc(Cl)c(Cl)nc1Cl,0,0,0,0,0,0,0,0,-1,-1,0
9059,CCCCCCCCC(O)=NCc1cc(OC)c(O)cc1I,0,0,0,0,0,0,0,-1,0,0,0
9060,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1,0,0,0,0,0,0,0,0,1,0,0
9061,CCOC(=O)c1ccccc1OC(=O)CCCCCCCC(=O)Oc1ccccc1C(=O)OCC,0,0,0,0,0,0,0,-1,0,0,0
9062,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-1,0,0,0,0,0,0,-1,0,0,0
9063,N=C1NC2(c3cccc(NC(=O)c4ccc(F)cn4)c3)CCOCC2O1,0,-1,0,0,0,0,0,0,0,0,0
9064,OC1=NC(=NC2CC2)OC1c1ccccc1,0,0,1,0,0,0,0,0,0,0,0
9065,O=c1cc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)nc(O)n1C1CCCCC1,0,0,0,0,0,0,0,-1,0,0,0
9066,CCCCCCCCOS(=O)(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
9067,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,0,1,0,0,0,0,0,0,0,0
9068,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccccc4)C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,0,0,0,0,0,0,0,-1,0,0,0
9069,CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1,0,0,0,0,0,0,0,-1,0,0,0
9070,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,0,0,0,0,0,0,0,-1,0,0,0
9071,C[N+](C)(C)NCCC(=O)[O-],0,0,0,0,0,0,0,-1,0,0,0
9072,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,0,0,0,0,0,0,0,0,-1,-1,0
9073,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,0,0,0,0,-1,-1,0,0,-1,-1,1
9074,Cc1cccc(C)c1OCC(O)=NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)N=C(O)C(C(C)C)N1CCCN=C1O,0,0,0,0,0,0,0,0,1,-1,0
9075,CC(=O)OCCOC(C)=O,0,0,0,0,0,0,0,0,-1,-1,0
9076,O=C(COc1ccccc1)N1CCCC1,0,0,0,0,0,0,-1,0,0,0,0
9077,CCCC[C@H](N=C(C)O)C(O)=N[C@H]1CC(O)=NCCCC[C@@H](C(=O)O)N=C(O)[C@H](Cc2c[nH]c3ccccc23)N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](Cc2ccccc2)N=C(O)[C@H](Cc2cnc[nH]2)N=C1O,0,0,0,0,0,0,0,-1,0,0,0
9078,COC1(N=C(O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,0,0,0,0,0,0,0,0,-1,-1,0
9079,CC(SC(=O)c1cccs1)C(O)=NCC(=O)O,0,0,0,0,0,0,0,-1,0,0,0
9080,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0,0,0,0,0,0,0,-1,0,0,0
9081,N#CC(C#N)N=Nc1cccc(Cl)c1,0,0,0,0,0,0,0,0,1,0,0
9082,CCCCCCCCCCCCOCCCN,0,0,0,0,0,0,0,0,-1,-1,0
9083,COC(=O)C1(C)CCCN1C(C)=O,0,0,0,0,0,0,-1,0,0,0,0
9084,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0,0,0,0,0,0,0,0,1,0,0
9085,COc1ccc2cc(-c3nc(-c4ccc(S(C)=O)cc4)[nH]c3-c3ccncc3)ccc2c1,0,0,0,0,0,0,0,-1,0,0,0
9086,CC[C@@H](CO)NCCN[C@@H](CC)CO,0,0,-1,0,0,0,0,0,0,0,0
9087,CCCCCCCCCCCCN(C)C,0,0,0,0,0,0,0,0,-1,-1,0
9088,NC(=O)c1cc(N2CCCC2)ccn1,0,0,0,0,0,0,-1,0,0,0,0
9089,Cl.NCC(=O)N1C[C@H](N=C(O)c2ccccc2)C[C@H]1C(=O)O,0,0,0,0,0,0,0,-1,0,0,0
9090,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,0,0,0,0,0,0,0,0,0,-1,0
9091,C[N+]1(CCC(C(=N)O)(c2ccccc2)c2ccccc2)CCCCC1,0,0,0,0,0,0,0,0,-1,-1,0
9092,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1,0,0,0,0,0,0,0,-1,0,0,0
9093,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC.Cl,0,0,0,0,0,0,0,-1,0,0,0
9094,COCCn1ccc(Br)cc1=O,0,0,0,0,0,0,-1,0,0,0,0
9095,CC(O)=NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCC(O)=[NH+]C1,0,1,0,0,0,0,0,0,0,0,0
9096,CCCCN=C(O)NCc1ccc(CN2C(=N)NC(CC3CCCCC3)(CC3CCCCC3)C2=O)cc1,0,-1,0,0,0,0,0,0,0,0,0
9097,CC(C)c1cccc(C[NH2+]C[C@@H](O)[C@@H]2COC/C=C/C[C@@H](c3ccccc3)N=C(O)c3cc(cc(N(C)S(C)(=O)=O)c3)C(O)=N2)c1,0,-1,0,0,0,0,0,0,0,0,0
9098,CC(C)[C@H](C(=O)Nc1ccc(C(=O)NO)cc1)c1ccccc1,0,0,0,0,0,0,0,-1,0,0,0
9099,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,0,0,0,0,0,0,0,0,0,0,1
9100,CCCC(=O)OCC(OC(=O)CCC)C(OC(=O)CCC)C(Cn1c2nc(=O)nc(O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,0,0,0,0,0,0,0,0,1,0,0
9101,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1,0,0,0,0,0,0,0,-1,0,0,0
9102,C=CC1(C)CC(OC(=O)CO)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0,0,0,0,0,0,0,0,-1,-1,0
9103,O=C1c2cc(Cl)ccc2OC2CCON12,0,0,0,0,0,0,0,-1,0,0,0
9104,Clc1cc(Cl)c(OCC#CI)cc1Cl,-1,0,0,-1,0,0,0,-1,0,1,0
9105,COC(=O)[C@@H]1CCCN[C@@H]1C,0,0,0,0,0,0,-1,0,0,0,0
9106,C=CC(=O)OCC[N+](C)(C)C,0,0,0,0,0,0,0,0,-1,-1,0
9107,C=CC[N+](C)(C)CC=C,0,0,0,0,0,0,0,0,-1,-1,0
9108,COCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)NC(=[NH2+])N3CC(F)(F)CN=C32)c1,0,1,0,0,0,0,0,0,0,0,0
9109,CC1=C(C(=O)OCc2ccccc2)[C@@H](C)C(C(O)=N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)=CN1CC(=O)OC(C)C,0,-1,0,0,0,0,0,0,0,0,0
9110,N.N.O=C(O)C1(C(=O)O)CCC1.[Pt],0,0,0,1,0,0,0,0,0,0,1
9111,C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1.[Br-].[Br-],-1,0,0,0,0,0,0,0,0,0,0
9112,COc1ccc(CCNCc2ccc(OCc3ccc(Cl)nc3)c(OC)c2)cc1OC.Cl,0,0,0,0,0,0,0,-1,0,0,0
9113,CCC[Si](OC)(OC)OC,0,0,0,0,0,0,0,0,-1,-1,0
9114,CC1(C)CON(Cc2ccccc2Cl)C1=O,0,0,0,0,0,0,0,0,-1,-1,0
9115,CCCC(C)C(=O)OCC,0,0,0,0,0,0,0,0,-1,-1,0
9116,CN=c1nccc[nH]1,0,0,0,0,0,0,-1,0,0,0,0
9117,CCCCCCCCCCCCCCCCOS(=O)(=O)O,0,0,0,0,0,0,0,0,0,-1,0
9118,CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,0,0,0,0,0,0,0,0,-1,-1,0
9119,CC(=O)c1ccc(C)cc1,0,0,0,0,0,0,0,0,-1,-1,0
9120,Clc1ccnc(Cl)n1,0,0,0,0,0,0,0,0,0,-1,0
9121,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C[C@@H](C(F)(F)F)OC(=N)N1,0,1,0,0,0,0,0,0,0,0,0
9122,Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(O)=Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1,0,0,0,1,0,0,0,0,0,0,0
9123,CCc1c[nH]c2c(N3CCCC3=O)cc(C(O)=NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(C(F)(F)F)c3)cc12,0,1,0,0,0,0,0,0,0,0,0
9124,NC(Cc1c[nH]c2ccccc12)C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
9125,CC(O)=NC(CCC(=N)O)C(=O)O,0,0,1,0,0,0,0,0,-1,-1,0
9126,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-1,0,0,0,0,0,0,0,1,-1,0
9127,Oc1ccc(Cl)c(Cl)c1Cl,0,0,0,0,0,0,0,0,1,0,0
9128,OC(=NCCN1CCC(n2c(O)nc3ccccc32)CC1)c1cc2cc(F)ccc2[nH]1,0,0,0,0,0,0,0,-1,0,0,0
9129,CCc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-],0,-1,0,0,0,0,0,0,0,0,0
9130,CCC[C@@]1(CCc2ccccc2)CC([O-])=C([C@H](CC)c2cccc([N-]S(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,0,0,0,-1,0,0,0,0,0,0,0
9131,c1ccc(SCCN2CCOCC2)cc1,0,0,0,0,0,0,1,0,0,0,0
9132,CCCCOCC(CN1C(=O)N=C(O)C(CC)(c2ccccc2)C1=O)OC(=N)O,0,0,1,0,0,0,0,0,0,0,0
9133,NCCN,0,0,0,0,0,0,0,0,-1,-1,0
9134,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,-1,0,0,0,0,0,0,-1,0,0,0
9135,COCCOC(O)=NCCCC[C@H](N=C(O)OCCOC)C(O)=NCCCCCOP(C)(=O)O,0,0,0,0,0,0,0,0,0,0,1
9136,CC#Cc1cncc(-c2cc(Cl)c(C3(C)CC(=O)N(C)C(=[NH2+])N3)s2)c1,0,1,0,0,0,0,0,0,0,0,0
9137,O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0,0,0,0,0,0,0,-1,0,0,0
